event_time,event_id,target_table,is_hit,event_type,sub_type,type_operation,amount,policy_action,resolution_last,risk_score,rule,reason
2026-02-14 17:03:09,c4ced42b-c90e-4189-a606-04281fbe0773,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,4422.97,,,,,
2026-02-14 17:15:03,0da6f12d-75fb-4ea0-9d10-b6a241508b80,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,24036.77,deny,allow,902,DENY оплата обучения после смены устройства,education_payment_regular_hit
2026-02-14 17:27:27,0c712fd9-dcd4-44d7-8213-3a3f41be5258,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,5087.94,,,,,
2026-02-14 17:51:45,0f3912fc-885c-4825-a593-a0ef79835abf,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,8202.94,,,,,
2026-02-14 18:46:00,03917cdb-e3aa-4eec-92ee-8af2b2372223,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,5379.00,,,,,
2026-02-14 19:17:27,55b2e6da-4a4e-4f90-a448-fd7366facd6d,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,31578.20,,,,,
2026-02-14 19:53:09,e1108631-56e4-40c9-9131-3f272e918188,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,93113.72,,,,,
2026-02-15 08:12:10,3124520a-08ad-4ab1-b031-7f6f1642205d,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,8738.29,deny,deny,668,DENY новый образовательный получатель и высокий риск устройства,education_payment_regular_hit
2026-02-15 08:24:34,d9b22978-17c7-4e48-bd65-45d014d382c2,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,9882.32,,,,,
2026-02-15 08:48:52,4f267889-abb3-445f-b977-b81facb0cf84,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,6163.24,,,,,
2026-02-15 10:14:34,540aea84-7a20-4038-a8bb-85dacde6d5e8,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,4508.52,,,,,
2026-02-15 10:38:52,915fb4bf-ef60-4cbb-a57e-d665fd3bdf90,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,17060.70,,,,,
2026-02-15 10:50:16,2d6bcb2a-fac7-456a-b34a-f75bed6cd062,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,16352.94,,,,,
2026-02-15 11:09:49,0dee28d6-d2ac-4cfa-ad65-302cf5da1466,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,105928.00,,,,,
2026-02-15 12:16:58,3dc0cc1d-8c02-4046-9862-5697e632821b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,56423.09,,,,,
2026-02-15 12:40:16,0e8be8cc-ed52-472b-95c8-40d549eeb46f,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,72662.93,,,,,
2026-02-15 13:11:13,4416aadd-11b1-439f-add8-c2d841bd8d4c,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,36573.43,,,,,
2026-02-15 13:35:31,ccd97a1e-8fde-455b-ba21-6b3c630b3224,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,28536.87,,,,,
2026-02-15 13:59:49,bee4feaf-74c0-40ed-abd2-67f500970d71,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,78876.60,,,,,
2026-02-15 15:01:13,ffd6b4ca-2dde-46c4-aa15-6ddde76f8e31,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,13260.29,,,,,
2026-02-15 15:25:31,37f9b65b-d854-4dac-ad29-e58e38fc4902,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,7833.48,,,,,
2026-02-15 15:37:55,5adf3846-316e-4224-823c-2ccae4be66b8,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,22119.30,,,,,
2026-02-15 16:56:28,e8ff06ac-904f-49e5-a7d1-7fb305817fab,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3274.82,,,,,
2026-02-15 17:03:37,b9e3098d-15af-416a-baea-2bad0f206711,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,41947.04,,,,,
2026-02-15 17:27:55,de314ffb-16f1-4bf2-9207-3f01f59e9f5f,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,81523.02,,,,,
2026-02-15 18:22:10,bd378a1b-b81c-4ce8-8f31-671d6b33ed40,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,95799.13,,,,,
2026-02-15 18:46:28,1650f3f0-2589-4a48-bc75-6d73012de6ea,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,78499.78,,,,,
2026-02-15 19:29:19,dc0cbec7-7fe0-4459-a1e2-3414988d2534,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,60842.37,,,,,
2026-02-15 19:53:37,a633b618-1a39-4fb5-935d-4161a41620f6,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,53401.39,,,,,
2026-02-16 08:00:44,28280c8c-26aa-4ad5-b42f-d95c7874212b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,9828.66,,,,,
2026-02-16 08:24:02,40f48d87-a8f5-4656-bc88-b5e53d6c374b,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,18608.21,,,,,
2026-02-16 08:48:20,ad94a53c-b8fb-4e2b-972e-f9e2285c609a,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,38247.74,deny,deny,792,DENY новый образовательный получатель и высокий риск устройства,education_payment_regular_hit
2026-02-16 09:19:17,2b0d7460-4c9e-40d4-9e01-baf4004cdc81,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,104971.50,,,,,
2026-02-16 09:43:35,02163ff6-e25c-4a2c-b9b1-c2892087a61b,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,85119.90,,,,,
2026-02-16 10:26:26,549549db-4096-4ec3-873d-2e99260c8623,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,91442.72,,,,,
2026-02-16 10:50:44,bba64686-d5cd-456e-92ef-2c5291988e64,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,30857.44,,,,,
2026-02-16 11:09:17,6a4a0c83-d172-4147-a95a-d7b1c1a519e4,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,21010.00,,,,,
2026-02-16 11:45:59,e1133099-40b7-4be3-bc8a-20d5c794284b,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,60842.86,,,,,
2026-02-16 12:16:26,ab3eef27-8395-49d7-83c3-663ba14414dc,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3712.87,,,,,
2026-02-16 13:11:41,713e4ada-a7c7-46fd-bf3d-a9044a078fb8,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,16121.94,,,,,
2026-02-16 13:35:59,a876d4db-7f08-4837-8082-d0124a4a4596,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,18406.64,,,,,
2026-02-16 13:47:23,14faff95-b033-49e8-a000-cd1d434d7d76,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,19095.13,,,,,
2026-02-16 15:01:41,5997cb20-d670-491e-947d-0cd3426bfca3,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,64434.07,,,,,
2026-02-16 15:13:05,a1ac5f9f-a728-4de1-b0eb-0df22e96c49a,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,16931.50,,,,,
2026-02-16 15:37:23,73010388-019c-450c-95b1-5abfdbbe6c17,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,65419.89,,,,,
2026-02-16 16:32:38,d6c8bfa9-a50f-4521-81af-2d158bb02bcb,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,41824.98,,,,,
2026-02-16 16:56:56,d5d068b5-123a-49eb-aa96-35435b46a3bc,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,72674.66,,,,,
2026-02-16 17:03:05,8784a8dc-111c-4c57-91df-9f0aec7c166c,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,47998.00,,,,,
2026-02-16 18:22:38,5ae3100f-b83c-474b-a408-718550d80ba5,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3675.20,,,,,
2026-02-16 18:34:02,b19fd183-3cb6-4ca1-abac-34ed5d4c14fe,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,9278.61,,,,,
2026-02-16 18:58:20,132aa905-0c51-45fa-bbd9-525f216d1332,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10159.48,,,,,
2026-02-17 08:00:12,9f83b6fd-ee92-47fb-b7fe-2c1eac02a691,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1289.52,,,,,
2026-02-17 08:24:30,8a6849bd-6a08-4661-bcb2-87a15798785a,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2103.45,,,,,
2026-02-17 09:19:45,e92df2dc-3ffd-4510-87d7-4be984386ff3,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,9713.32,,,,,
2026-02-17 09:55:27,2c36469a-1530-4801-8129-3d526fcd9304,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,5352.86,,,,,
2026-02-17 10:26:54,74d63169-dca0-4527-8d03-bbd2de2a3506,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3106.88,,,,,
2026-02-17 11:09:45,6f5ca8c4-ba26-4eef-842b-ad8f9573e3aa,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,43294.68,deny,allow,725,DENY новый образовательный получатель и высокий риск устройства,education_payment_regular_hit
2026-02-17 11:21:09,51d10033-dd5e-471b-8828-bbf2e3d23996,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,36589.32,,,,,
2026-02-17 11:45:27,48f5015b-194f-45d1-a76a-7e0e64fcf4a2,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,45489.52,,,,,
2026-02-17 11:57:51,df3d3c0d-f834-47fd-9f4f-a4927e1c11a9,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,72376.94,,,,,
2026-02-17 12:40:42,ecec23d5-3767-4d3d-9824-865a3aa477f5,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,593.54,,,,,
2026-02-17 13:11:09,7ecf84ce-73fa-4f49-ae42-9dbdfcbf2872,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,9854.18,,,,,
2026-02-17 13:23:33,484284f9-39a9-4045-9853-805d143ee83b,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,13669.91,,,,,
2026-02-17 13:47:51,895cbf81-e936-4faa-abcf-8d0a04790b3f,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,6043.96,,,,,
2026-02-17 14:06:24,649d3eeb-5778-4071-b76e-60f19c9aac36,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,165072.64,deny,allow,950,DENY нетипичная сумма оплаты курсов,education_payment_risk
2026-02-17 14:42:06,6372b704-5cbe-41d8-9a2d-7acfc7c7cf52,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,172701.18,deny,allow,881,CARD_DENY крупная покупка образовательных услуг после cash-in,education_payment_risk
2026-02-17 15:13:33,5021cf10-e262-422e-a884-c70c4cb61f7c,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,4092.34,,,,,
2026-02-17 16:08:48,175d9064-0e3c-46f9-a736-2dd391157be8,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,605.21,,,,,
2026-02-17 16:32:06,6e2bac89-b981-419e-ab31-71ef85cf095c,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,970.74,,,,,
2026-02-17 16:56:24,43a6dd6b-6b43-4490-9258-3280fc85cd47,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,957.27,,,,,
2026-02-17 17:39:15,c041cba5-3103-41fa-879a-12a189d1b4a6,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,11265.09,,,,,
2026-02-17 18:10:12,841632d1-bcc6-4543-8445-0db377974099,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2676.13,,,,,
2026-02-17 18:34:30,68ba249e-71d4-479c-8a4e-001bc19838ab,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1178.98,,,,,
2026-02-17 18:58:48,530bd904-0d34-438e-a049-d1bf57b75b9c,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,983.80,,,,,
2026-02-17 19:53:03,4ac7c839-0d0c-447e-9fcd-462f3610f0e4,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,112162.64,,,,,
2026-02-18 08:36:22,19335203-0c50-4c20-88d2-d7448633f42d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,9949.06,,,,,
2026-02-18 09:19:13,40c3f5df-f847-4709-b2e2-aa388952162a,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,15827.89,,,,,
2026-02-18 09:31:37,1fed3497-7eea-4026-af10-096a2a594b8e,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,18318.12,,,,,
2026-02-18 09:55:55,51348b74-ec11-4e8e-8282-f697cbd89d3f,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,6228.94,,,,,
2026-02-18 10:50:10,d660cd43-8932-4303-91f5-84618a49cf99,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,31912.58,,,,,
2026-02-18 11:21:37,22807b8f-bdb4-4aff-ab5c-b9208ccf23e0,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,64977.72,,,,,
2026-02-18 11:57:19,b00824a7-eaf4-4c55-8e41-30f6c99704f3,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,105446.91,,,,,
2026-02-18 12:16:52,16124a25-fb6e-4730-aa69-e10306ebb79e,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,29458.23,,,,,
2026-02-18 13:23:01,f494dda5-2990-4ed4-8418-8e2870f8d945,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,27032.46,,,,,
2026-02-18 13:47:19,f2e8c864-5ef6-42a3-b9bb-a1d2883f54a4,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,32773.93,,,,,
2026-02-18 14:06:52,e01c4f28-794a-4ca6-9892-d2e72b724530,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,22782.32,deny,allow,904,DENY регулярные платежи образовательной платформе с высоким риском,education_payment_regular_hit
2026-02-18 14:18:16,f2d255ae-4fe9-4781-98f7-850e279d0169,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2769.61,,,,,
2026-02-18 14:42:34,74ef6603-47fc-49d0-a05f-a87396dac20e,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,3679.06,deny,allow,977,DENY нетипичная сумма оплаты курсов,education_payment_risk
2026-02-18 16:08:16,5637e9ef-02cd-4a0b-8b89-aa95280b0149,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,9744.76,,,,,
2026-02-18 16:32:34,3e1a0323-e849-4d48-bc34-828f54390231,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,15200.99,,,,,
2026-02-18 16:44:58,8e22c916-d56f-420f-809c-8662ef58a3aa,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3109.94,,,,,
2026-02-18 17:03:31,0268456d-1e3f-47eb-9e27-97b60d587d63,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,127004.40,deny,allow,942,CARD_DENY крупная покупка образовательных услуг после cash-in,education_payment_risk
2026-02-18 18:10:40,e9018055-a8d7-4778-8c69-52269727bb66,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,47922.36,,,,,
2026-02-18 18:34:58,37cc8148-b8cf-4eb7-87ce-b26e5b8d104f,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,51539.63,,,,,
2026-02-18 19:05:55,1e154bdb-12ce-44d0-90cd-c79764f798a9,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,78154.47,,,,,
2026-02-18 19:29:13,933cbc95-8c8d-462e-91a3-2c0751b8fad0,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,28316.97,,,,,
2026-02-18 19:53:31,28a0fc68-6607-4bc6-b895-4cb717099582,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,47031.01,,,,,
2026-02-19 09:07:47,8e1d35d4-f194-4b0d-b929-08ffa4816b14,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,30662.69,,,,,
2026-02-19 09:31:05,3166ce95-58a8-4190-ab05-47d24eeec322,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,46581.94,,,,,
2026-02-19 09:55:23,72af8272-1b77-4bbe-be27-904c8b542a65,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,58279.29,,,,,
2026-02-19 10:26:20,fc889304-eb6a-4432-b53c-401a73d2af91,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,95368.05,,,,,
2026-02-19 10:50:38,10b2c120-7528-4d69-b757-bb3017bcb4cc,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,56002.48,,,,,
2026-02-19 11:33:29,ac68217f-4799-4944-8660-c6fe58e6eade,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,50496.11,,,,,
2026-02-19 11:57:47,18900084-f02b-41a2-8348-31064d0312a2,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,34237.75,,,,,
2026-02-19 12:16:20,7bde9bef-f106-45e5-b4ca-b0b813ef7624,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2675.53,,,,,
2026-02-19 12:28:44,faefb264-bffe-4a82-a831-00a46bd29dcc,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,4940.06,,,,,
2026-02-19 12:52:02,65feeeda-8d95-4454-a244-ad9a3d8bbce1,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10571.78,,,,,
2026-02-19 14:18:44,64ade24d-2984-4512-9013-9f66e6ef1e01,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,14654.75,,,,,
2026-02-19 14:42:02,510c3b6b-5444-43c4-b823-12ccb32f1f28,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,24071.35,deny,allow,733,DENY регулярные платежи образовательной платформе с высоким риском,education_payment_regular_hit
2026-02-19 14:54:26,cae63326-f312-47a8-92b7-34b20cb36d94,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2856.26,,,,,
2026-02-19 15:13:59,4dcd39e8-33bb-44d9-a03f-2b40cc361fc0,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,94906.70,,,,,
2026-02-19 16:20:08,5e39c17a-5d48-452a-b195-f1246a770b23,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,82776.73,,,,,
2026-02-19 16:44:26,9bcfae14-322b-40ff-8558-a088c69ad379,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,96394.65,,,,,
2026-02-19 17:03:59,7b29f93d-3ce1-4fd1-ba8a-48267fc48996,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,68979.12,,,,,
2026-02-19 17:39:41,24cb9c28-28a3-41f8-aa9e-90520642757d,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,122014.70,deny,allow,873,CARD_DENY крупная покупка образовательных услуг после cash-in,education_payment_risk
2026-02-19 18:10:08,1a9ab8e7-82ec-4957-840c-c193cbd0eb9e,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,11048.74,,,,,
2026-02-19 19:05:23,627d5f0c-8827-4816-8109-fd89c0d6a6fb,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,3756.39,,,,,
2026-02-19 19:29:41,dcf4b8b2-6988-40ca-91a4-8cb45de3743c,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,17664.01,,,,,
2026-02-19 19:41:05,ea15f623-1326-4f4e-8366-8f3ab5bcdb14,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,18566.65,,,,,
2026-02-20 08:00:06,3c9229cc-affc-44f8-ab7d-3e0284356a4a,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1566.07,,,,,
2026-02-20 08:36:48,15629255-59b7-49fb-a49d-c8d2bfdc8f9d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2088.72,,,,,
2026-02-20 09:07:15,6573b9f4-e712-44cf-9c0f-dc510e2e4897,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,7022.78,,,,,
2026-02-20 10:02:30,2b88c6c4-03f7-479c-8df5-f0702c6b4adc,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2322.58,,,,,
2026-02-20 10:26:48,ab16e79e-683e-4d8f-8d9e-58df00c949a2,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,3744.01,,,,,
2026-02-20 11:33:57,7491da53-82c6-47e6-ae9a-ada18ab03740,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,21826.43,,,,,
2026-02-20 12:04:54,4206a5bd-c035-4e87-a934-ac526a881e8f,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1291.79,,,,,
2026-02-20 12:28:12,afaf2c8a-10df-4dbc-a4f2-08fe30594514,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,807.36,,,,,
2026-02-20 12:52:30,68810ec9-3db4-4b23-a174-c382f9e0dea9,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1526.37,,,,,
2026-02-20 13:47:45,74021c67-c34a-4873-9665-b50a6bed5276,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,3936.22,,,,,
2026-02-20 14:18:12,df82097d-3df4-4e84-8afe-e3c43e67b745,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,8075.12,,,,,
2026-02-20 14:30:36,a5f5f305-94fc-4b88-a749-ddd4c23a7a2d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,6222.06,,,,,
2026-02-20 14:54:54,edf158ad-0bad-42cc-a6d0-4295b9337026,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1871.07,,,,,
2026-02-20 15:13:27,b1a8bfd2-1d30-4471-8beb-34a7957e03df,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,46083.39,,,,,
2026-02-20 15:49:09,163b712f-b30a-41b5-adf9-b408ec2c048d,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,73657.43,,,,,
2026-02-20 16:20:36,73603026-c6a6-4554-88a7-296aa2c1640d,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,1316.83,,,,,
2026-02-20 17:03:27,fc45df81-394b-4451-9010-1b4e04b7591a,uko_event,True,PAYMENT,EDUCATION,EDUCATION_PAYMENT,25710.38,deny,allow,915,DENY регулярные платежи образовательной платформе с высоким риском,education_payment_regular_hit
2026-02-20 17:15:51,f0e01812-56fa-412a-8e09-da3d501b8361,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,12433.51,,,,,
2026-02-20 17:39:09,7eaa13c9-365d-4e4c-b972-e72b67341289,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,4929.04,,,,,
2026-02-20 17:51:33,0159e339-7e2b-4a42-bead-dd2727357681,uko_event,False,PAYMENT,UTILITY,UTILITY_PAYMENT,3441.10,,,,,
2026-02-20 19:05:51,078a25af-e8b3-4557-b75f-3a644876f49d,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,38360.08,,,,,
2026-02-20 19:17:15,a196213c-91bf-48b8-9ace-3f83624623f4,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,6547.77,,,,,
2026-02-20 19:41:33,2b4b37f1-85c0-48f0-bef5-dfdf0fe4f12e,uko_event,False,PAYMENT,RURPAYMENT,PAYMENT_SBP,80702.33,,,,,
2026-02-21 08:00:34,be28534b-ba28-40d1-803a-3a93541f3081,cards_event,True,PURCHASE,PURCHASE,CARD_PURCHASE,7676.18,deny,deny,756,DENY нетипичная сумма оплаты курсов,education_payment_regular_hit
2026-02-21 08:12:58,f673ac71-8d54-451f-8020-ad57be4cfb50,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10519.46,,,,,
2026-02-21 08:36:16,43eda3d0-ef6f-4d00-b017-39ee2c4034b8,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10088.15,,,,,
2026-02-21 09:43:25,628e4d3d-28bb-4be0-9582-7bea66aa8be8,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,6761.18,,,,,
2026-02-21 10:02:58,0eee0009-5f5b-4287-8d82-2a1813092fc3,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,23725.80,,,,,
2026-02-21 10:14:22,74236f4d-3b57-4b39-93ac-00ec81a72e43,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,25743.03,,,,,
2026-02-21 10:26:16,2fe04cdb-ffef-4102-9758-ec0a52d32b77,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,10260.46,,,,,
2026-02-21 10:38:40,2020b7ff-07d8-4eba-a9a0-cb2b95ca7ac9,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,26320.06,,,,,
2026-02-21 11:57:13,3653f3ba-ced7-4414-9dd0-47901ee22b82,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,114839.88,,,,,
2026-02-21 12:04:22,6abc78af-9e4c-4764-bee5-2ab8b85497d0,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,70398.51,,,,,
2026-02-21 12:28:40,3fca0b9a-438a-437c-a403-53f3d7e65f0c,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,30000.96,,,,,
2026-02-21 13:23:55,62a8fbcc-fe73-4879-9e98-e90bfb337892,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,28714.97,,,,,
2026-02-21 13:59:37,d7eb9391-03d9-4bd1-8d2a-cb6d7edcffab,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,28994.40,,,,,
2026-02-21 14:30:04,9eea8996-5a3e-49f9-a774-342d2c48d981,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,2143.71,,,,,
2026-02-21 15:13:55,8ef77caf-aabc-44ec-b833-617021b8bc15,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,9826.16,,,,,
2026-02-21 15:25:19,1ef34b58-3efd-4c79-bef7-74cb2eb9ba03,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,11387.77,,,,,
2026-02-21 15:49:37,e875cf04-daf4-41da-882b-8b540da626b5,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,6561.45,,,,,
2026-02-21 16:44:52,47946fba-5b70-4d07-9e6f-57a7bddbbc36,cards_event,False,PURCHASE,PURCHASE,CARD_PURCHASE,8249.27,,,,,
2026-02-21 17:15:19,d5b665ac-e022-4086-aa3f-d1cdfabc3ca9,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,141025.55,,,,,
2026-02-21 17:51:01,1c64b4c4-da5f-4032-acb8-443c91561e8a,uko_event,False,PAYMENT,EDUCATION,EDUCATION_PAYMENT,143490.27,,,,,
